episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1736.5289898149658,1736.5289898149658,1736.5289898149658,1000.0,1,1000,False,1000,1,1,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-04,1582071964,5.194526672363281,5.194526672363281,200492,node58.podcluster,10.1.50.58,5.194526672363281,1000,1,0,62a7a43c,0,2.5650740384341,0.46191706166758045,1.1758944847724297,1.0,1.0,500,0,1000,4.08,nan,nan,0.003,0.0,nan,36.9,5.0,24.83317965067836,24.83317965067836,24.83317965067836,2.0,1,3.3097700639204546,0.2776492725719105,4.777138883417303
1736.5289898149658,1635.3442124254723,1685.9366011202192,1000.0,1,1000,False,2000,2,2,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-10,1582071970,5.32336950302124,10.517896175384521,200492,node58.podcluster,10.1.50.58,10.517896175384521,2000,2,0,62a7a43c,0,2.5468049139752678,0.4621712926398379,1.2230174259719426,0.902,0.902,1000,0,2000,4.588,nan,nan,0.003,0.0,nan,36.614285714285714,4.957142857142857,29.28931594792666,29.28931594792666,29.28931594792666,2.0,1,3.2464762528737388,0.3351370493570964,4.478057225545247
1736.5289898149658,1535.850256136089,1635.9078194588426,1000.0,1,1000,False,3000,3,3,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-14,1582071974,4.519347906112671,15.037244081497192,200492,node58.podcluster,10.1.50.58,15.037244081497192,3000,3,0,62a7a43c,0,2.502465647339531,0.4558969039812511,1.208096751361336,0.804,0.804,1500,0,3000,5.729,nan,nan,0.003,0.0,nan,36.82857142857143,5.0,28.69573835692281,28.69573835692281,28.69573835692281,2.0,1,3.3591618904700646,0.42659502763014573,4.244217505821815
1834.6656329988846,1535.850256136089,1685.597272843853,1000.0,1,1000,False,4000,4,4,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-19,1582071979,4.502468585968018,19.53971266746521,200492,node58.podcluster,10.1.50.58,19.53971266746521,4000,4,0,62a7a43c,0,2.4656115666208205,0.4499330279603954,1.1887746376648654,0.706,0.706,2000,0,4000,4.987,nan,nan,0.003,0.0,nan,36.81666666666667,5.016666666666667,8.486136318703938,8.486136318703938,8.486136318703938,2.0,1,3.4051367214747836,0.5400095667157855,4.027647631508963
1834.6656329988846,1535.850256136089,1715.2737368601229,1000.0,1,1000,False,5000,5,5,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-24,1582071984,4.99570894241333,24.53542160987854,200492,node58.podcluster,10.1.50.58,24.53542160987854,5000,5,0,62a7a43c,0,2.447380980731199,0.4473585873809925,1.1747710890827867,0.608,0.608,2500,0,5000,5.229,nan,nan,0.005,0.0,nan,36.675,5.1,-43.1791626392951,-43.1791626392951,-43.1791626392951,2.0,1,3.380886713663737,0.5774577458699545,3.843832015991211
1834.6656329988846,1535.850256136089,1695.0521084262302,1000.0,1,1000,False,6000,6,6,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-29,1582071989,5.089312314987183,29.624733924865723,200492,node58.podcluster,10.1.50.58,29.624733924865723,6000,6,0,62a7a43c,0,2.4144353273079546,0.4433177647565443,1.1620793406223506,0.51,0.51,3000,0,6000,5.437,nan,nan,0.003,0.0,nan,36.48571428571429,5.1000000000000005,60.3118060879031,60.3118060879031,60.3118060879031,2.0,1,3.3571720123291016,0.6050169467926025,3.6837011575698853
1834.6656329988846,1535.850256136089,1694.8943941077027,1000.0,1,1000,False,7000,7,7,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-34,1582071994,4.762091875076294,34.38682579994202,200492,node58.podcluster,10.1.50.58,34.38682579994202,7000,7,0,62a7a43c,0,2.386791591222093,0.4387465295685276,1.128216532133382,0.41200000000000003,0.41200000000000003,3500,0,7000,5.99,nan,nan,0.004,0.0,nan,36.58571428571429,5.1000000000000005,71.02625014074583,71.02625014074583,71.02625014074583,2.0,1,3.4586752162260166,0.6855375626507927,3.559217733495376
1834.6656329988846,1535.770241699228,1694.8783912203307,1000.0,1,1000,False,8000,8,8,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-39,1582071999,4.974287748336792,39.36111354827881,200492,node58.podcluster,10.1.50.58,39.36111354827881,8000,8,0,62a7a43c,0,2.383366392984155,0.43808592979132505,1.1120369739685352,0.31400000000000006,0.31400000000000006,4000,0,8000,5.303,nan,nan,0.003,0.0,nan,36.51428571428571,5.042857142857144,81.977705822204,81.977705822204,81.977705822204,2.0,1,3.4723480542500815,0.7673237058851454,3.4244524108039007
1833.9795929252018,1535.770241699228,1655.2901167365817,1000.0,1,1000,False,9000,9,9,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-44,1582072004,4.8009114265441895,44.162024974823,200492,node58.podcluster,10.1.50.58,44.162024974823,9000,9,0,62a7a43c,0,2.3906345492833063,0.439421048094383,1.1042061179481144,0.21599999999999997,0.21599999999999997,4500,0,9000,5.961,nan,nan,0.004,0.0,nan,36.51428571428572,5.1000000000000005,46.208946039206054,46.208946039206054,46.208946039206054,2.0,1,3.49979651601691,0.8067331816020765,3.307122933237176
1636.7242605801368,1535.770241699228,1615.4507996478392,1000.0,1,1000,False,10000,10,10,5cd7da23d71c45e48e6c625804c35a13,2020-02-18_16-26-49,1582072009,5.07108736038208,49.23311233520508,200492,node58.podcluster,10.1.50.58,49.23311233520508,10000,10,0,62a7a43c,0,2.396237899400945,0.44018637705411134,1.0985842999043496,0.118,0.118,5000,0,10000,4.808,nan,nan,0.003,0.0,nan,36.471428571428575,5.1000000000000005,113.19426358126657,113.19426358126657,113.19426358126657,2.0,1,3.432267904281616,0.8083879947662354,3.194636106491089
