episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1631.4997073832903,1631.4997073832903,1631.4997073832903,1000.0,1,1000,False,1000,1,1,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-04,1582071964,4.814338445663452,4.814338445663452,200505,node58.podcluster,10.1.50.58,4.814338445663452,1000,1,0,62a9800e,2,2.3321262249103434,0.41569053352653207,1.139357611611411,1.0,1.0,500,0,1000,4.217,nan,nan,0.003,0.0,nan,36.94285714285714,5.0,-5.365575288742548,-5.365575288742548,-5.365575288742548,2.0,1,3.186817522402163,0.41068924797905815,4.323844556455259
1631.4997073832903,1527.8467585917977,1579.673232987544,1000.0,1,1000,False,2000,2,2,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-10,1582071970,5.258161783218384,10.072500228881836,200505,node58.podcluster,10.1.50.58,10.072500228881836,2000,2,0,62a9800e,2,2.3835455610921508,0.4270190222469744,1.1758896178458218,0.902,0.902,1000,0,2000,5.325,nan,nan,0.004,0.0,nan,36.575,4.975,-41.35810778735467,-41.35810778735467,-41.35810778735467,2.0,1,3.128101085794383,0.44885174981478987,4.09405806968952
1730.7802670704086,1527.8467585917977,1630.0422443484988,1000.0,1,1000,False,3000,3,3,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-15,1582071975,4.857463121414185,14.92996335029602,200505,node58.podcluster,10.1.50.58,14.92996335029602,3000,3,0,62a9800e,2,2.3976196098123315,0.43042354245048714,1.17236181147058,0.804,0.804,1500,0,3000,2.503,nan,nan,0.002,0.0,nan,36.857142857142854,5.0,-9.900219476736675,-9.900219476736675,-9.900219476736675,1.0,1,3.1989256540934243,0.5557219187418619,3.997349739074707
1730.7802670704086,1527.8467585917977,1654.8768909054304,1000.0,1,1000,False,4000,4,4,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-20,1582071980,4.873504400253296,19.803467750549316,200505,node58.podcluster,10.1.50.58,19.803467750549316,4000,4,0,62a9800e,2,2.4048155719822653,0.4322446338758019,1.164408523079478,0.706,0.706,2000,0,4000,5.961,nan,nan,0.004,0.0,nan,36.82857142857143,5.028571428571429,-12.24426693393034,-12.24426693393034,-12.24426693393034,2.0,1,3.1802132725715637,0.5954504013061523,3.8148537278175354
1730.7802670704086,1525.032072914379,1628.9079273072198,1000.0,1,1000,False,5000,5,5,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-25,1582071985,5.093199729919434,24.89666748046875,200505,node58.podcluster,10.1.50.58,24.89666748046875,5000,5,0,62a9800e,2,2.413916531257894,0.4341788807619298,1.1582902044948722,0.608,0.608,2500,0,5000,4.702,nan,nan,0.003,0.0,nan,36.614285714285714,5.1000000000000005,-19.651027905069352,-19.651027905069352,-19.651027905069352,1.0,1,3.152442700935133,0.6264339793812145,3.736821087923917
1730.7802670704086,1525.032072914379,1628.3794763929552,1000.0,1,1000,False,6000,6,6,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-30,1582071990,5.037492752075195,29.934160232543945,200505,node58.podcluster,10.1.50.58,29.934160232543945,6000,6,0,62a9800e,2,2.4400092197264316,0.44001720518000054,1.1558958165733262,0.51,0.51,3000,0,6000,5.62,nan,nan,0.004,0.0,nan,36.5,5.1000000000000005,-36.869368597838914,-36.869368597838914,-36.869368597838914,1.0,1,3.2271497389849495,0.7169106427360984,3.6805237040800205
1730.7802670704086,1525.032072914379,1649.2135971484543,1000.0,1,1000,False,7000,7,7,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-35,1582071995,4.939258337020874,34.87341856956482,200505,node58.podcluster,10.1.50.58,34.87341856956482,7000,7,0,62a9800e,2,2.445629706717264,0.4413795686953292,1.137526379608907,0.41200000000000003,0.41200000000000003,3500,0,7000,5.547,nan,nan,0.004,0.0,nan,36.6,5.1000000000000005,-29.203161019626712,-29.203161019626712,-29.203161019626712,1.0,1,3.2341616494315013,0.7605961390904018,3.6198207310267856
1729.3808305762245,1525.032072914379,1628.7537485183495,1000.0,1,1000,False,8000,8,8,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-40,1582072000,5.366949081420898,40.24036765098572,200505,node58.podcluster,10.1.50.58,40.24036765098572,8000,8,0,62a9800e,2,2.459500977793211,0.4441082867292819,1.1290279968702042,0.31400000000000006,0.31400000000000006,4000,0,8000,4.285,nan,nan,0.003,0.0,nan,36.4875,5.05,-49.0697097403041,-49.0697097403041,-49.0697097403041,2.0,1,3.189299557660077,0.7653043076798722,3.4846872896761507
1632.0173623692926,1525.032072914379,1608.27215112514,1000.0,1,1000,False,9000,9,9,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-45,1582072005,5.159041404724121,45.39940905570984,200505,node58.podcluster,10.1.50.58,45.39940905570984,9000,9,0,62a9800e,2,2.475495918148051,0.4470865660072638,1.1252952641547371,0.21599999999999997,0.21599999999999997,4500,0,9000,6.154,nan,nan,0.004,0.0,nan,36.51428571428572,5.1000000000000005,-54.79922642511666,-54.79922642511666,-54.79922642511666,2.0,1,3.286899664463141,0.8084223820612981,3.3873655857183995
1731.8375961812333,1626.9728436101775,1649.633255778511,1000.0,1,1000,False,10000,10,10,a8888815afc84f69965be7851774c65a,2020-02-18_16-26-50,1582072010,4.786707162857056,50.186116218566895,200505,node58.podcluster,10.1.50.58,50.186116218566895,10000,10,0,62a9800e,2,2.483886184718519,0.4487259948525706,1.1216880350266778,0.118,0.118,5000,0,10000,4.937,nan,nan,0.004,0.0,nan,36.457142857142856,5.1000000000000005,-75.88540054795449,-75.88540054795449,-75.88540054795449,2.0,1,3.2304438149056782,0.8085006620825791,3.270614437940644
