episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1632.7800829991663,1632.7800829991663,1632.7800829991663,1000.0,1,1000,False,1000,1,1,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-05,1582073585,5.127634763717651,5.127634763717651,62545,node26.podcluster,10.1.50.26,5.127634763717651,1000,1,0,26502816,2_model={'custom_model': 'linear'},2.487886440265667,0.45731684544703344,1.1884994678325824,1.0,1.0,500,0,1000,5.576,nan,nan,0.004,0.0,nan,31.099999999999998,4.575,19.232307757315265,19.232307757315265,19.232307757315265,5.0,1,5.161797299104578,0.4188944311702953,4.956750308766084
1632.7800829991663,1632.0783881523905,1632.4292355757784,1000.0,1,1000,False,2000,2,2,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-10,1582073590,5.255706548690796,10.383341312408447,62545,node26.podcluster,10.1.50.26,10.383341312408447,2000,2,0,26502816,2_model={'custom_model': 'linear'},2.5165092371960185,0.46184549530203456,1.1757500270512788,0.902,0.902,1000,0,2000,5.266,nan,nan,0.003,0.0,nan,25.014285714285712,4.1,3454.055307736344,3454.055307736344,3454.055307736344,287.0,1,4.083287307406511,0.2034973132647458,1.6631055101055965
1632.7800829991663,1631.6091042301225,1632.1558584605598,1000.0,1,1000,False,3000,3,3,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-17,1582073597,5.431418180465698,15.814759492874146,62545,node26.podcluster,10.1.50.26,15.814759492874146,3000,3,0,26502816,2_model={'custom_model': 'linear'},2.5415722843480872,0.4661550019426526,1.1733572987242866,0.804,0.804,1500,0,3000,5.15,nan,nan,0.004,0.0,nan,21.560000000000002,3.9,1052.9282126119988,1052.9282126119988,1052.9282126119988,206.0,1,3.9865780600560456,0.19130489631667308,1.4720148560670567
1733.7863474656908,1631.6091042301225,1657.5634807118424,1000.0,1,1000,False,4000,4,4,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-24,1582073604,5.418612957000732,21.233372449874878,62545,node26.podcluster,10.1.50.26,21.233372449874878,4000,4,0,26502816,2_model={'custom_model': 'linear'},2.5596073847530816,0.4693315324498592,1.1723514049724777,0.706,0.706,2000,0,4000,5.735,nan,nan,0.005,0.0,nan,21.47,3.9,13.52846532004519,13.52846532004519,13.52846532004519,2.0,1,3.98944726738452,0.1957168651213042,1.4720472361054449
1733.7863474656908,1631.6091042301225,1672.3097056234365,1000.0,1,1000,False,5000,5,5,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-29,1582073609,5.616771459579468,26.850143909454346,62545,node26.podcluster,10.1.50.26,26.850143909454346,5000,5,0,26502816,2_model={'custom_model': 'linear'},2.5767894243336564,0.4725445706957986,1.173525923881527,0.608,0.608,2500,0,5000,4.953,nan,nan,0.004,0.0,nan,21.575,3.9,-42.92786481135511,-42.92786481135511,-42.92786481135511,3.0,1,3.9940678087392247,0.20174693344230937,1.4718551384775262
1733.7863474656908,1631.6091042301225,1672.7752683160797,1000.0,1,1000,False,6000,6,6,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-35,1582073615,5.395701169967651,32.245845079422,62545,node26.podcluster,10.1.50.26,32.245845079422,6000,6,0,26502816,2_model={'custom_model': 'linear'},2.60894763503783,0.47816728912869044,1.1712472893872898,0.51,0.51,3000,0,6000,5.308,nan,nan,0.004,0.0,nan,21.485714285714288,3.8999999999999995,-1514.1587030478681,-1514.1587030478681,-1514.1587030478681,269.0,1,3.8525072971682124,0.18254439631353753,1.3576684968450692
1733.7863474656908,1631.6091042301225,1672.8925030971902,1000.0,1,1000,False,7000,7,7,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-42,1582073622,5.329467535018921,37.57531261444092,62545,node26.podcluster,10.1.50.26,37.57531261444092,7000,7,0,26502816,2_model={'custom_model': 'linear'},2.6298180478602693,0.48195925327887607,1.1731106659174557,0.41200000000000003,0.41200000000000003,3500,0,7000,6.041,nan,nan,0.004,0.0,nan,21.439999999999998,3.9,42.43167557344425,42.43167557344425,42.43167557344425,4.0,1,3.846715251851526,0.18436745827242454,1.3564989433525512
1733.7863474656908,1530.8279297165398,1652.7362681944737,1000.0,1,1000,False,8000,8,8,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-47,1582073627,5.483651161193848,43.058963775634766,62545,node26.podcluster,10.1.50.26,43.058963775634766,8000,8,0,26502816,2_model={'custom_model': 'linear'},2.6431892365245675,0.48450966902221004,1.1740746519943621,0.31400000000000006,0.31400000000000006,4000,0,8000,3.666,nan,nan,0.002,0.0,nan,21.5875,3.9,34.6121652931337,34.6121652931337,34.6121652931337,4.0,1,3.8502693765685057,0.18666995912606107,1.3563494452439957
1731.294605269813,1530.8279297165398,1632.3900196220961,1000.0,1,1000,False,9000,9,9,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-52,1582073632,5.249921798706055,48.30888557434082,62545,node26.podcluster,10.1.50.26,48.30888557434082,9000,9,0,26502816,2_model={'custom_model': 'linear'},2.6507603740254653,0.4860337963367945,1.1740372743733416,0.21599999999999997,0.21599999999999997,4500,0,9000,5.085,nan,nan,0.003,0.0,nan,21.599999999999998,3.8999999999999995,57.045941584661065,57.045941584661065,57.045941584661065,2.0,1,3.8472197940699417,0.188521186461725,1.3561810282978852
1730.9548630463335,1530.8279297165398,1632.3220711774004,1000.0,1,1000,False,10000,10,10,113dd51e92dc48d9ab98f9111db84361,2020-02-18_16-53-58,1582073638,5.442194700241089,53.75108027458191,62545,node26.podcluster,10.1.50.26,53.75108027458191,10000,10,0,26502816,2_model={'custom_model': 'linear'},2.6527311886063902,0.4864656193302407,1.172294560335429,0.118,0.118,5000,0,10000,4.97,nan,nan,0.003,0.0,nan,23.0375,3.9,-18.365926209930695,-18.365926209930695,-18.365926209930695,3.0,1,3.8468796732384685,0.19283405978790957,1.3555847749077425
