episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1632.742505691388,1632.742505691388,1632.742505691388,1000.0,1,1000,False,1000,1,1,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-05,1582073585,5.051035642623901,5.051035642623901,63694,node26.podcluster,10.1.50.26,5.051035642623901,1000,1,0,2651b62c,8_model={'custom_model': 'linear'},2.417392902202778,0.4527575962550633,1.1859549866332397,1.0,1.0,500,0,1000,4.435,nan,nan,0.003,0.0,nan,31.0875,4.575,59.4565733588623,59.4565733588623,59.4565733588623,4.0,1,3.6364860004848905,0.3712972005208333,3.783298863304986
1632.742505691388,1530.1746066863989,1581.4585561888935,1000.0,1,1000,False,2000,2,2,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-10,1582073590,5.212061166763306,10.263096809387207,63694,node26.podcluster,10.1.50.26,10.263096809387207,2000,2,0,2651b62c,8_model={'custom_model': 'linear'},2.4551162547722463,0.45990705591407416,1.175515163442586,0.902,0.902,1000,0,2000,4.917,nan,nan,0.003,0.0,nan,25.014285714285712,4.1,25.895220260092902,25.895220260092902,25.895220260092902,5.0,1,3.5493141267357804,0.4330669961324552,3.4490213161561547
1733.0083344376678,1530.1746066863989,1631.975148938485,1000.0,1,1000,False,3000,3,3,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-16,1582073596,5.457393646240234,15.720490455627441,63694,node26.podcluster,10.1.50.26,15.720490455627441,3000,3,0,2651b62c,8_model={'custom_model': 'linear'},2.4926261657953295,0.46646911477190534,1.1735936382865166,0.804,0.804,1500,0,3000,5.783,nan,nan,0.004,0.0,nan,21.5875,3.9,-45.26936910049127,-45.26936910049127,-45.26936910049127,3.0,1,3.472273999994451,0.44459104537963867,3.290496089241721
1733.4804309058093,1530.1746066863989,1657.351469430316,1000.0,1,1000,False,4000,4,4,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-21,1582073601,5.431817293167114,21.152307748794556,63694,node26.podcluster,10.1.50.26,21.152307748794556,4000,4,0,2651b62c,8_model={'custom_model': 'linear'},2.5196258121967743,0.4710234607018794,1.1732927491793987,0.706,0.706,2000,0,4000,5.058,nan,nan,0.003,0.0,nan,21.450000000000003,3.9,-7.87029150611661,-7.87029150611661,-7.87029150611661,8.0,1,3.655672073364258,0.46909313935499924,3.029461090381329
1733.4804309058093,1530.1746066863989,1651.7076029729874,1000.0,1,1000,False,5000,5,5,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-27,1582073607,5.6372480392456055,26.78955578804016,63694,node26.podcluster,10.1.50.26,26.78955578804016,5000,5,0,2651b62c,8_model={'custom_model': 'linear'},2.5435438230356056,0.47523985544703173,1.1749874661809963,0.608,0.608,2500,0,5000,5.453,nan,nan,0.004,0.0,nan,21.5125,3.9,-13.92259303600331,-13.92259303600331,-13.92259303600331,4.0,1,3.7137057100023543,0.49711125237601145,2.922168799809047
1733.4804309058093,1530.1746066863989,1671.5436307494697,1000.0,1,1000,False,6000,6,6,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-32,1582073612,5.420949459075928,32.21050524711609,63694,node26.podcluster,10.1.50.26,32.21050524711609,6000,6,0,2651b62c,8_model={'custom_model': 'linear'},2.5889453347435913,0.48329091844386707,1.174233563500968,0.51,0.51,3000,0,6000,5.061,nan,nan,0.004,0.0,nan,21.5,3.9,15.742011739440883,15.742011739440883,15.742011739440883,4.0,1,3.708517551422119,0.5079110463460287,2.8286218643188477
1733.4804309058093,1629.1321371436711,1692.1147100455296,1000.0,1,1000,False,7000,7,7,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-38,1582073618,5.4628379344940186,37.67334318161011,63694,node26.podcluster,10.1.50.26,37.67334318161011,7000,7,0,2651b62c,8_model={'custom_model': 'linear'},2.6213623424890264,0.48879514860564155,1.1776470541663495,0.41200000000000003,0.41200000000000003,3500,0,7000,4.43,nan,nan,0.003,0.0,nan,21.3875,3.9,40.38107441680183,40.38107441680183,40.38107441680183,9.0,1,3.7829357644786006,0.516563222028207,2.6366710662841797
1733.4804309058093,1528.7527579800642,1651.2635947540089,1000.0,1,1000,False,8000,8,8,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-43,1582073623,5.263251781463623,42.93659496307373,63694,node26.podcluster,10.1.50.26,42.93659496307373,8000,8,0,2651b62c,8_model={'custom_model': 'linear'},2.6377005011980765,0.4916171945900798,1.179122419379699,0.31400000000000006,0.31400000000000006,4000,0,8000,4.488,nan,nan,0.003,0.0,nan,21.52857142857143,3.8999999999999995,43.8799247518225,43.8799247518225,43.8799247518225,6.0,1,3.81223996480306,0.5319595336914062,2.5301742553710938
1731.9226445738013,1528.7527579800642,1631.8085667876326,1000.0,1,1000,False,9000,9,9,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-49,1582073629,5.453245162963867,48.3898401260376,63694,node26.podcluster,10.1.50.26,48.3898401260376,9000,9,0,2651b62c,8_model={'custom_model': 'linear'},2.648913071965185,0.4936069018796855,1.1800893851174183,0.21599999999999997,0.21599999999999997,4500,0,9000,5.899,nan,nan,0.004,0.0,nan,21.6625,3.9,37.290412633643506,37.290412633643506,37.290412633643506,6.0,1,3.849703588603455,0.5407922061873071,2.4391633492928966
1731.9226445738013,1528.7527579800642,1632.1027960287884,1000.0,1,1000,False,10000,10,10,1d0b8a9273d940d3a83981d47894419b,2020-02-18_16-53-54,1582073634,5.38064980506897,53.77048993110657,63694,node26.podcluster,10.1.50.26,53.77048993110657,10000,10,0,2651b62c,8_model={'custom_model': 'linear'},2.652720286847951,0.4941721407649616,1.178933703143342,0.118,0.118,5000,0,10000,5.291,nan,nan,0.004,0.0,nan,21.5875,3.9,77.9894752192806,77.9894752192806,77.9894752192806,3.0,1,3.810624281565348,0.5636328742617652,2.383927504221598
