episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/min_exploration,info/max_exploration,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
1529.7169899258752,1529.7169899258752,1529.7169899258752,1000.0,1,1000,False,1000,1,1,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-04,1582071964,4.981136322021484,4.981136322021484,200501,node58.podcluster,10.1.50.58,4.981136322021484,1000,1,0,62a8f558,1,2.4485252239368296,0.4409143141099623,1.1224656195550056,1.0,1.0,500,0,1000,5.932,nan,nan,0.004,0.0,nan,36.912499999999994,4.9875,87.06566734754887,87.06566734754887,87.06566734754887,2.0,1,6.644916534423828,0.538170337677002,7.424342632293701
1635.0537724943513,1529.7169899258752,1582.3853812101133,1000.0,1,1000,False,2000,2,2,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-10,1582071970,5.476478099822998,10.457614421844482,200501,node58.podcluster,10.1.50.58,10.457614421844482,2000,2,0,62a8f558,1,2.5135258530247357,0.45164751871466646,1.1647943279114106,0.902,0.902,1000,0,2000,5.59,nan,nan,0.004,0.0,nan,36.6,4.971428571428571,87.61191456647504,87.61191456647504,87.61191456647504,2.0,1,6.375681270252574,0.5894574252041903,6.858023730191317
1635.0537724943513,1529.7169899258752,1598.5346165058052,1000.0,1,1000,False,3000,3,3,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-15,1582071975,5.4813079833984375,15.93892240524292,200501,node58.podcluster,10.1.50.58,15.93892240524292,3000,3,0,62a8f558,1,2.5622247052658578,0.4598272825285439,1.1714945963229155,0.804,0.804,1500,0,3000,5.696,nan,nan,0.003,0.0,nan,36.8,5.0,35.15356067005778,35.15356067005778,35.15356067005778,1.0,1,6.3947491023851475,0.7724761962890625,6.633219511612602
1635.0537724943513,1529.7169899258752,1606.4767134924064,1000.0,1,1000,False,4000,4,4,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-21,1582071981,5.4986350536346436,21.437557458877563,200501,node58.podcluster,10.1.50.58,21.437557458877563,4000,4,0,62a8f558,1,2.5991144225933986,0.46567309190640116,1.1716381258298487,0.706,0.706,2000,0,4000,5.614,nan,nan,0.004,0.0,nan,36.7875,5.0375,45.76932613781537,45.76932613781537,45.76932613781537,1.0,1,6.233235200246175,0.8165538311004639,6.409794092178345
1635.0537724943513,1529.7169899258752,1591.6669370255468,1000.0,1,1000,False,5000,5,5,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-26,1582071986,5.4994237422943115,26.936981201171875,200501,node58.podcluster,10.1.50.58,26.936981201171875,5000,5,0,62a8f558,1,2.626789698736166,0.4702887370100216,1.1703781869008014,0.608,0.608,2500,0,5000,6.095,nan,nan,0.004,0.0,nan,36.637499999999996,5.1,79.79002989904401,79.79002989904401,79.79002989904401,2.0,1,6.0020043299748345,0.8334288230309119,6.007772225600022
1728.111169489164,1532.4278311581083,1631.3457729382046,1000.0,1,1000,False,6000,6,6,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-32,1582071992,5.563872814178467,32.50085401535034,200501,node58.podcluster,10.1.50.58,32.50085401535034,6000,6,0,62a8f558,1,2.690164156389515,0.48065032378049616,1.178217536068323,0.51,0.51,3000,0,6000,6.191,nan,nan,0.004,0.0,nan,36.5,5.1,-5.8749439184204695,-5.8749439184204695,-5.8749439184204695,10.0,1,5.335827668507894,0.6831751929389106,4.663540257347955
1728.111169489164,1532.4278311581083,1630.6420914032326,1000.0,1,1000,False,7000,7,7,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-37,1582071997,5.3416125774383545,37.842466592788696,200501,node58.podcluster,10.1.50.58,37.842466592788696,7000,7,0,62a8f558,1,2.7271847097915227,0.48669438912010365,1.1676690420045575,0.41200000000000003,0.41200000000000003,3500,0,7000,3.524,nan,nan,0.002,0.0,nan,36.5625,5.05,47.820094960354616,47.820094960354616,47.820094960354616,1.0,1,5.328616580447635,0.7602137488287848,4.576792588105073
1728.111169489164,1532.4278311581083,1611.055218639123,1000.0,1,1000,False,8000,8,8,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-43,1582072003,5.431759595870972,43.27422618865967,200501,node58.podcluster,10.1.50.58,43.27422618865967,8000,8,0,62a8f558,1,2.7490685462051836,0.49010789467830174,1.160968952599894,0.31400000000000006,0.31400000000000006,4000,0,8000,4.127,nan,nan,0.002,0.0,nan,36.4,5.1000000000000005,54.79012596877729,54.79012596877729,54.79012596877729,2.0,1,5.2465536655523834,0.7781737889998999,4.4098389454377
1733.0683830248815,1532.4278311581083,1631.6082943536574,1000.0,1,1000,False,9000,9,9,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-48,1582072008,5.497188091278076,48.771414279937744,200501,node58.podcluster,10.1.50.58,48.771414279937744,9000,9,0,62a8f558,1,2.762737803395712,0.4923101868523069,1.1565151500600162,0.21599999999999997,0.21599999999999997,4500,0,9000,3.547,nan,nan,0.002,0.0,nan,36.587500000000006,5.1,37.2264867881866,37.2264867881866,37.2264867881866,1.0,1,5.205744504928589,0.8233785629272461,4.327565431594849
1733.0683830248815,1532.898723276641,1651.5487153424867,1000.0,1,1000,False,10000,10,10,26f915f99a014f1e954b43e754f711be,2020-02-18_16-26-54,1582072014,5.536247730255127,54.30766201019287,200501,node58.podcluster,10.1.50.58,54.30766201019287,10000,10,0,62a8f558,1,2.7725085494419224,0.4936791828129216,1.1534122698479845,0.118,0.118,5000,0,10000,5.29,nan,nan,0.003,0.0,nan,39.537499999999994,5.1,57.86686503850214,57.86686503850214,57.86686503850214,2.0,1,5.17839477175758,0.8574951262701125,4.188026700701032
